ident,iata_code,name,type,latitude_deg,longitude_deg,elevation_ft
JP-2267,,Laurel Court Shinjuku Tower Helipad,heliport,35.69216,139.71511,
JP-2268,,Tokyo Metropolitan Hiroo Hospital Heliport,heliport,35.64658,139.72202,
JP-2269,,Marui Group Helipad,heliport,35.70953,139.66445,
JP-2270,,Tokyo Metropolitan Police Hospital Heliport,heliport,35.70908,139.65911,
JP-2271,,Rise City Ikebukuro Helipad,heliport,35.72639,139.71894,
JP-2272,,Brillia Tower Ikebukuro Helipad,heliport,35.72604,139.71667,
JP-2273,,Keidanren Kaikan Helipad,heliport,35.68873,139.76369,
JP-2274,,Park City Chuo Minato Tower Helipad,heliport,35.67113,139.78068,
JP-2275,,Lieto Court Arx Tower Helipad,heliport,35.67051,139.77894,
JP-2276,,Daiwa River Gate Helipad,heliport,35.68045,139.78862,
JP-2277,,Kunugi Heliport,heliport,35.929896,140.100574,38.0
JP-2278,,Kodama Airfield,closed,36.21856,139.13222,292.0
JP-2279,,Ota Memorial Hospital Heliport,heliport,36.29867,139.36089,151.0
JP-2280,,Otomi Heliport,heliport,35.53606,135.51329,65.0
JP-2281,,Kimino Heliport,heliport,34.15183,135.35428,483.0
JP-2282,,Koya Heliport,heliport,34.19767,135.56421,2556.0
JP-2283,,Ibukijima Heliport,heliport,34.13073,133.53119,302.0
JP-2284,,Nishi-Heigun Heliport,heliport,33.80178,132.19963,3.0
JP-2285,,Heigun Heliport,heliport,33.7789,132.26159,2.0
JP-2286,,Tachibana Wind Park,small_airport,33.89122,132.27028,7.0
JP-2287,,Ibaraki Prefectural Central Hospital Heliport,heliport,36.35098,140.32073,163.0
JP-2288,,Gajajima Heliport,heliport,29.91158,129.53196,
JP-2289,,Former Tanegashima Airport,closed,30.54531,130.95118,
JP-2290,,Maesawa Heliport,heliport,39.06772,141.09938,371.0
JP-2291,,Kitakami Heliport,heliport,39.20665,141.07646,349.0
JP-2292,,Morioka Heliport,heliport,39.65827,141.17034,381.0
JP-2293,,Shijushida Dam Helipad,heliport,39.754341,141.14617,600.0
JP-2294,,Gosho Dam Heliport,heliport,39.69186,141.02587,633.0
JP-2295,,Yoshima Heliport,heliport,34.39432,133.81964,16.0
JP-2296,,Honjima Heliport,heliport,34.37748,133.77573,13.0
JP-2297,,Sanuki-Hiroshima Heliport,heliport,34.36937,133.6898,7.0
JP-2298,,Kaisei Hospital Heliport,heliport,34.31784,133.86136,
JP-2299,,Shikoku Medical Center Heliport,heliport,34.22947,133.77162,95.0
JP-2300,,Kumamoto Senior Hospital,heliport,32.51791,130.62585,
JP-2301,,JCHO Kumamoto General Hospital,heliport,32.50712,130.60306,
JP-2302,,Tomitaka Airfield,closed,32.40748,131.63354,
JP-2303,,NHI Saigo Hospital Heliport,heliport,32.44001,131.42198,
JP-2304,,Kawaminami Hospital Heliport,heliport,32.21717,131.51707,259.0
JP-2305,,Hodono Helipad,heliport,35.45825,138.01182,4656.0
JP-2306,,Yaegouchi Heliport,heliport,35.31644,137.92359,1276.0
JP-2307,,Tenryu Heliport,heliport,35.27669,137.85077,904.0
JP-2308,,Sakuma Lake Helipad,heliport,35.18014,137.80266,951.0
JP-2309,,Tsugu Heliport,heliport,35.17171,137.61975,2274.0
JP-2310,,Mishima Heliport,heliport,35.12286,138.94456,259.0
JP-2311,,Nakaisaido Heliport,closed,35.34205,139.22317,246.0
JP-2312,,Daikeien Heliport,heliport,35.76281,139.96881,102.0
JP-2313,,Moriya Service Area Heliport,heliport,35.9383,139.96879,39.0
JP-2314,,Hikone Kojinyama Hangglider Park,small_airport,35.23572,136.19201,289.0
JP-2315,,Hattabara Dam Heliport,heliport,34.60555,133.13488,830.0
JP-2316,,Secom HD Center Nabari Heliport,heliport,34.60648,136.09127,738.0
JP-2317,,Nabari Municipal Hospital Heliport,heliport,34.60904,136.09673,846.0
JP-2318,,Iga Airfield,closed,34.76006,136.14661,540.0
JP-2319,,Araki Heliport,heliport,34.75983,136.16478,593.0
JP-2320,,Ueno General Hospital Heliport,heliport,34.74657,136.1319,561.0
JP-2321,,Niimi Chiya Heliport,heliport,35.06507,133.46323,1300.0
JP-2322,,Takahashi Central Hospital Heliport,heliport,34.78746,133.61235,292.0
JP-2323,,Shinnihon Helicopter Numata Heliport,heliport,36.66042,139.09255,1582.0
JP-2324,,Sonohara Dam Heliport,heliport,36.6423,139.17787,2048.0
JP-2325,,Numatagawa Heliport,heliport,34.39348,133.04941,20.0
JP-2326,,Enshu-Morimachi Inbound Parking Area Heliport,heliport,34.82672,137.90453,230.0
JP-2327,,Enshu-Morimachi Outbound Parking Area Heliport,heliport,34.82404,137.90697,203.0
JP-2328,,Iwata General Hospital Heliport,heliport,34.7676,137.85568,240.0
JP-2329,,Naramata Dam Heliport,heliport,36.88262,139.08677,3054.0
JP-2330,,Minakami Heliport,heliport,36.74448,138.94642,2507.0
JP-2331,,Tsukiyono Heliport,heliport,36.67854,138.99045,1211.0
JP-2332,,Nishi-Agatsuma Welfare Hospital Heliport,heliport,36.55705,138.60654,2539.0
JP-2333,,JASDF Kasatoriyama Sub Base Heliport,heliport,34.72195,136.30317,2635.0
JP-2334,,Roadside Station Doshi Heliport,heliport,35.50378,138.98962,2306.0
JP-2335,,Hayakawa Heliport,heliport,35.48613,138.31605,2028.0
JP-2336,,Nishiyama Onsen Heliport,heliport,35.53702,138.30836,2293.0
JP-2337,,JMSDF Yura Naval Base Heliport,heliport,33.95815,135.11433,10.0
JP-2338,,Yura Emergency Helipad,heliport,33.97161,135.11445,184.0
JP-2339,,Ishii Riverside Emergency Station Heliport,heliport,34.09121,134.41465,59.0
JP-2340,,Roadside Station Itano Heliport,heliport,34.13636,134.47283,20.0
JP-2341,,Hoetsu Hospital Heliport,heliport,34.06349,134.15665,141.0
JP-2342,,Miyakonojo West Airfield,closed,31.73117,131.02544,
JP-2343,,Kasanohara Airfield,closed,31.37655,130.89372,
JP-2344,,Ebihara General Hospital Heliport,heliport,32.14697,131.50448,20.0
JP-2345,,Medical City Tobu Hospital Heliport,heliport,31.73057,131.10437,617.0
JP-2346,,Kobayashi Municipal Hospital Heliport,heliport,31.99005,130.98573,696.0
JP-2347,,Nankai Medical Center Heliport,heliport,32.96511,131.89896,
JP-2348,,Miyakonojo City Gunishikai Hospital Heliport,heliport,31.78038,131.08698,
JP-2349,,Miyakonojo Shinsei Hospital Heliport,heliport,31.73304,131.05079,
JP-2350,,Nichinan Fire Heliport,heliport,31.61667,131.38084,46.0
JP-2351,,NHO Nagasaki Kawatana Medical Center Heliport,heliport,33.06913,129.85493,107.0
JP-2352,,NHO Nagasaki Medical Center Heliport,heliport,32.89525,129.97283,
JP-2353,,Nagasaki University Hospital Heliport,heliport,32.76983,129.86798,146.0
JP-2354,,Nagasaki Goto Central Hospital Heliport,heliport,32.68929,128.81734,141.0
JP-2355,,Nagasaki Shinbun Heliport,heliport,32.76439,129.86306,
JP-2356,,JCHO Isahaya General Hospital Heliport,heliport,32.85511,130.04282,206.0
JP-2357,,JMSDF Sasebo Base Sakibe Heliport,heliport,33.12762,129.7267,3.0
JP-2358,,Akasaki Heliport,heliport,33.14426,129.70602,3.0
JP-2359,,Nosegawa Heliport,heliport,34.11132,135.63315,2033.0
JP-2360,,Fuki Heliport,heliport,34.26209,135.6932,1919.0
JP-2361,,Akagi Helicopter Yoshino Base,heliport,34.3833,135.9469,705.0
JP-2362,,Sone Heliport,heliport,33.96421,136.20135,3.0
JP-2363,,Nunome Dam Emergency Helicopter Landing Zone,heliport,34.7006,135.98091,919.0
JP-2364,,Nara Velodrome Emergency Helipad,heliport,34.7053,135.77997,256.0
JP-2365,,Kashihara Sports Park Emergency Helipad,heliport,34.49278,135.77414,217.0
JP-2366,,Saga Horse Racetrack Emergency Helipad,heliport,33.34907,130.47045,98.0
JP-2367,,Yobuko Sports Center Emergency Helipad,heliport,33.53312,129.89573,177.0
JP-2368,,Kitashigeyasu Athletic Field Emergency Helipad,heliport,33.3069,130.46004,7.0
JP-2369,,Kamimine Central Park Emergency Helipad,heliport,33.31061,130.42514,8.0
JP-2370,,Maruyama Baseball Field Emergency Helipad,heliport,33.35767,130.4049,130.0
JP-2371,,Mine Athletic Field Emergency Helipad,heliport,33.29775,130.43104,1.0
JP-2372,,Hinokuma Park Emergency Helipad,heliport,33.32839,130.3535,80.0
JP-2373,,Kasuga Sports Square Emergency Heliport,heliport,33.32253,130.28667,70.0
JP-2374,,Saga City Kawasoe Sports Park Emergency Heliport,heliport,33.1936,130.31833,3.0
JP-2375,,Ushizu Multipurpose Park Emergency Helipad,heliport,33.25175,130.18909,3.0
JP-2376,,Kurayoshi Emergency Heliport,heliport,35.43761,133.80561,56.0
JP-2377,,Tottori Prefectural Central Hospital Heliport,heliport,35.52153,134.21231,
JP-2378,,Tottori Riverside Heliport,heliport,35.52246,134.21006,
JP-2379,,Iwatsubo Heliport,closed,35.42382,134.11741,696.0
JP-2380,,Yumura Hot Springs Heliport,heliport,35.52965,134.49246,1040.0
JP-2381,,Ido Heliport,heliport,35.56569,134.48489,144.0
JP-2382,,Hatta Heliport,heliport,35.53464,134.44008,502.0
JP-2383,,Tono Dam Heliport,heliport,35.45182,134.34538,761.0
JP-2384,,Funaoka Bamboo Forest Park Emergency Helipad,heliport,35.37314,134.26782,324.0
JP-2385,,Hoki Municipal Multipurpose Sports Park Emergency Helipad,heliport,35.38343,133.46075,863.0
JP-2386,,Iwami Municipal Multipurpose Sports Field Emergency Helipad,heliport,35.57086,134.34282,20.0
JP-2387,,Kurayoshi Velodrome Emergency Helipad,heliport,35.42884,133.7023,646.0
JP-2388,,Koge Athletic Field Emergency Helipad,heliport,35.4171,134.2607,226.0
JP-2389,,Koge Baseball Field Emergency Helipad,heliport,35.40749,134.25633,259.0
JP-2390,,Miho Park Emergency Helipad,heliport,35.48311,134.22468,10.0
JP-2391,,Takaoka Municipal Hospital Heliport,heliport,36.75622,137.02898,
JP-2392,,Kawahara Botanical Gardens Heliport,heliport,36.72093,137.20901,16.0
JP-2393,,Hokuriku Central Hospital Heliport,heliport,36.66653,136.89071,95.0
JP-2394,,Tonami General Hospital Heliport,heliport,36.64027,136.95056,
JP-2395,,Kurobe Municipal Hospital Heliport,heliport,36.8713,137.4407,
JP-2396,,Kamoshima Bridge Emergency Heliport,heliport,36.61608,136.89988,156.0
JP-2397,,Tateyama Caldera Sabo Museum Heliport,heliport,36.58169,137.44573,
JP-2398,,Babajima Heliport,heliport,36.6471,137.5572,2507.0
JP-2399,,Mogami River Upstream Riverside Greenbelt Emergency Helipad,heliport,37.90848,140.12057,820.0
JP-2400,,Mizunobe Training Center Emergency Helipad,heliport,38.39582,140.31528,294.0
JP-2401,,Tengendai Ski Resort Emergency Helipad,heliport,37.77635,140.13679,4266.0
JP-2402,,Yonezawa Heliport,heliport,37.91295,140.1661,862.0
JP-2403,,Yashiro Airfield,closed,34.91469,134.9816,323.0
JP-2404,,Okayama Airfield,closed,33.22611,130.53395,115.0
JP-2405,,Tachiarai Factory Airfield,closed,33.40659,130.60343,82.0
JP-2406,,Tachiarai East Airfield,closed,33.405,130.70765,142.0
JP-2407,,Tachiarai North Airfield,closed,33.44284,130.59413,89.0
JP-2408,,Saigawa Airfield,closed,33.66607,130.94317,51.0
JP-2409,,Osaka City Juso Hospital Heliport,heliport,34.728568,135.477244,
JP-2410,,Takeda Pharmaceuticals Helipad 1,heliport,34.72358,135.47889,
JP-2411,,Takeda Pharmaceuticals Helipad 2,heliport,34.72467,135.4793,
JP-2412,,Sukumo Seaplane Base,closed,32.92301,132.67226,
JP-2413,,Kamimurashima Airfield,closed,33.50599,132.60155,72.0
JP-2414,,Hikone Municipal Hospital Heliport,heliport,35.26234,136.22533,
JP-2415,,Omihachiman Municipal Medical Center Heliport,heliport,35.12413,136.0857,295.0
JP-2416,,Sumiyoshikan View Tower Helipad,heliport,34.71986,135.26491,
JP-2417,,Sumiyoshigawa Riverside Forums Residence Helipad,heliport,34.71968,135.2661,
JP-2418,,Proud Tower Sumiyoshi Helipad,heliport,34.720283,135.26732,
JP-2419,,Kilala Sumiyoshi Helipad,heliport,34.71862,135.26148,
JP-2420,,Mikage Tower Residence Helipad,heliport,34.7164,135.25527,
JP-2421,,JMSDF Hanshin Sub Base Heliport,heliport,34.70442,135.28735,7.0
JP-2422,,Amagasaki General Medical Center Heliport,heliport,34.73006,135.41373,
JP-2423,,Kansai Senior Hospital Heliport,heliport,34.73618,135.38497,
JP-2424,,Former Hahajima Heliport,closed,26.63429,142.16715,190.0
JP-2425,,Aizumisato Heliport,heliport,37.47301,139.857305,690.0
JP-2426,,Yakejima Airfield,closed,37.92985,139.07969,
JP-2427,,Bandaijima Airfield,closed,37.92651,139.06034,
JP-2428,,Sanjo Heliport,heliport,37.63438,138.94314,23.0
JP-2429,,Atagohara Airfield,closed,37.69577,139.19542,138.0
JP-2430,,Japan Red Cross Nagaoka Hospital Heliport,heliport,37.46049,138.83039,84.0
JP-2431,,Toyooka Public Hospital Heliport,heliport,35.527,134.808,144.0
JP-2432,,Mie Prefectural Fire Academy Heliport,heliport,34.90263,136.5532,129.0
JP-2433,,Takanoo Naval Air Base,closed,34.7973,136.45701,141.0
JP-2434,,Suzuka Number 1 (Asahigaoka) Airfield,closed,34.84564,136.57694,
JP-2435,,Suzuka Number 2 (Tamagaki) Airfield,closed,34.86151,136.57801,
JP-2436,,Tatsuta Heliport,heliport,35.0377,136.70652,
JP-2437,,Tatsuco Building Helipad,heliport,35.16767,136.90767,
JP-2438,,Centirise Sakae Helipad,heliport,35.16805,136.90547,
JP-2439,,Otsutsu Electric Building Helipad,heliport,35.16577,136.90665,
JP-2440,,Grass City Sakae Helipad,heliport,35.16607,136.90282,
JP-2441,,Tenryu Heliport,heliport,34.93786,137.71762,
JP-2442,,Furi Heliport,heliport,34.9856,137.53093,
JP-2443,,Yuminokimoto Heliport,heliport,35.01834,137.53463,
JP-2444,,Nagano Prefectural Anan Hospital Heliport,heliport,35.33364,137.83476,
JP-2445,,Amikake Tunnel East Entrance Helipad,heliport,35.45093,137.71516,
JP-2446,,Enasan Tunnel West Entrance Helipad,heliport,35.50233,137.59567,
JP-2447,,Senzu Dam Heliport,heliport,35.21714,138.09096,
JP-2448,,Obara Heliport,heliport,35.02955,138.15696,
JP-2449,,Tomiyama Emergency Helipad,heliport,35.18926,137.81305,
JP-2450,,Toyone Heliport,heliport,35.141,137.6981,
JP-2451,,Shimada General Medical Center Heliport,heliport,34.84541,138.18345,
JP-2452,,Chubu Electric Power Kawanehon Power Center Heliport,heliport,35.1133,138.13989,
JP-2453,,Ikawa Heliport,heliport,35.22191,138.24465,
JP-2454,,Nekko Heliport,heliport,35.49478,138.55059,
JP-2455,,Yamanashi Prefectural Police Heliport,heliport,35.53365,138.46398,
JP-2456,,Hirabayashi Heliport,heliport,35.57729,138.40743,
JP-2457,,Chevron Japan Omaezaki Plant Heliport,heliport,34.61591,138.21144,
JP-2458,,Omaezaki Municipal Hospital Heliport,heliport,34.64456,138.11943,
JP-2459,,Otsuki Heliport,heliport,35.5972,138.91517,
JP-2460,,Ohsugo Heliport,heliport,37.43024,139.98028,
JP-2461,,Daigo Fire Department Heliport,heliport,36.77623,140.35781,
JP-2462,,Hitachiomiya Roadside Station Heliport,heliport,36.59779,140.4085,
JP-2463,,Noguchi Heliport,heliport,36.55666,140.3288,
JP-2464,,Kasugai Municipal Hospital West Heliport,heliport,35.27133,136.96857,
JP-2465,,Kasugai Municipal Hospital East Heliport,heliport,35.271352,136.969729,
JP-2466,,Kasugai Interchange Heliport,heliport,35.26986,136.99507,161.0
JP-2467,,Nagoya City University West Medical Center Heliport,heliport,35.20227,136.90139,
JP-2468,,Shimoyama District Heliport,heliport,35.04104,137.3223,1348.0
JP-2469,,Koganezaki Crystal Park Emergency Heliport,heliport,34.8447,138.76876,30.0
JP-2470,,Anjo-misaki Community Park Emergency Heliport,heliport,34.77081,138.76963,33.0
JP-2471,,Ihama Heliport,heliport,34.68644,138.78516,915.0
JP-2472,,Miyagahara Heliport,heliport,34.82892,138.85261,1037.0
JP-2473,,Sumitomo Real Estate Korakuen Building Helipad,heliport,35.71033,139.75213,
JP-2474,,Atlas Tower Koishikawa Helipad,heliport,35.71145,139.75206,
JP-2475,,Tokyo Dome Hotel Helipad,heliport,35.70372,139.75328,
JP-2476,,Japan Housing Finance Agency Building Helipad,heliport,35.70341,139.75072,
JP-2477,,Court Resident Tower Helipad,heliport,35.70343,139.75014,
JP-2478,,Koraku Mori Building Helipad,heliport,35.70355,139.74952,
JP-2479,,Tokyo Kuseikan Helipad,heliport,35.70139,139.74743,
JP-2480,,Daiwa House Tokyo Building Helipad,heliport,35.70189,139.74992,
JP-2481,,Ochanomizu Sola City Academia Helipad,heliport,35.69856,139.76684,
JP-2482,,Waterras Tower Residence Helipad,heliport,35.6976,139.7673,
JP-2483,,Sumitomo Real Estate Akihabara Ekimae Building Helipad,heliport,35.70002,139.7748,
JP-2484,,Hitachi Software Towers A Helipad,heliport,35.60984,139.74927,
JP-2485,,Hitachi Software Towers B Helipad,heliport,35.61004,139.7493,
JP-2486,,Shinagawa Seaside East Tower Helipad,heliport,35.609,139.74889,
JP-2487,,Brillia Tower Shinagawa Seaside Helipad,heliport,35.60989,139.75022,
JP-2488,,Shinagawa Seaside View Tower 1 Helipad,heliport,35.60843,139.74881,
JP-2489,,Prime Parks Shinagawa Seaside Tower Helipad,heliport,35.60781,139.74817,
JP-2490,,Shinagawa Seaside South Tower Helipad,heliport,35.60834,139.74784,
JP-2491,,Crest Tower Shinagawa Seaside Helipad,heliport,35.60659,139.74995,
JP-2492,,Proud Tower Chiyoda Fujimi Helipad,heliport,35.70082,139.74505,
JP-2493,,Garden Air Tower Helipad,heliport,35.70035,139.75042,
JP-2494,,Tokyo Shigoto Center Helipad,heliport,35.70011,139.7499,
JP-2495,,Komaki Interchange Heliport,heliport,35.30228,136.90917,66.0
JP-2496,,Aisai Heliport,heliport,35.2283,136.68507,33.0
JP-2497,,ACS Heliport,heliport,34.9619,137.06381,49.0
JP-2498,,Nagoya Medical Center Heliport,heliport,35.18355,136.9056,
JP-2499,,Fushimi Life Plaza Helipad,heliport,35.16462,136.89735,
JP-2500,,Shin-Yurigaoka General Hospital Heliport,heliport,35.6044,139.49824,
JP-2501,,Gifu Prefectural General Medical Center Heliport,heliport,35.41051,136.79798,
JP-2502,,Hassoyama Heliport,heliport,35.35678,137.0317,806.0
JP-2503,,Asano Park Heliport,heliport,35.363,137.19388,443.0
JP-2504,,Kakamigahara Heliport,heliport,35.3751,136.83937,68.0
JP-2505,,Nagaragawa Park Heliport,heliport,35.44055,136.7702,62.0
JP-2506,,Inazawa Heliport,heliport,35.21125,136.78908,10.0
JP-2507,,Shimizu Parking Area Heliport,heliport,35.13282,138.51453,712.0
JP-2508,,Okueigenji Keiryunosato Rest Area Emergency Heliport,heliport,35.10516,136.37203,981.0
JP-2509,,Kainan Hospital Heliport,heliport,35.10868,136.72303,
JP-2510,,Yashima Heliport,heliport,33.73597,132.14668,7.0
JP-2511,,Okushi Heliport,heliport,34.23673,132.84866,3.0
JP-2512,,Nakano Welfare Hospital Heliport,heliport,35.49471,136.92197,260.0
JP-2513,,Yuzukami Airfield,closed,36.80498,140.12285,466.0
JP-2514,,Ibaraki Prefectural Police Heliport,heliport,36.34081,140.44573,
JP-2515,,Mie North Medical Center Inabe General Hospital Heliport,heliport,35.14555,136.51525,266.0
JP-2516,,Kizawa Memorial Hospital Heliport,heliport,35.43793,137.02834,221.0
JP-2517,,Kamiosu Dam Heliport,heliport,35.73897,136.66372,1677.0
JP-2518,,Kawaura Dam Heliport,heliport,35.73441,136.69093,3380.0
JP-2519,,Amehata Heliport,heliport,35.40541,138.32924,1493.0
JP-2520,,Jikkoku Heliport,heliport,35.50643,138.40056,1650.0
JP-2521,,Yamasaki Interchange Heliport,heliport,34.99955,134.54984,305.0
JP-2522,,Nishiki Heliport,heliport,34.21164,136.39837,292.0
JP-2523,,Arima Heliport,heliport,33.86963,136.07781,23.0
JP-2524,,Kumano Heliport,heliport,33.86457,136.06042,154.0
JP-2525,,Nachi Harbor Heliport,heliport,33.64585,135.9392,3.0
JP-2526,,Taiji Heliport,heliport,33.59582,135.94266,33.0
JP-2527,,Kushimoto Municipal Hospital Heliport,heliport,33.48534,135.78482,159.0
JP-2528,,Kushimoto Seaplane Base,closed,33.464,135.7827,
JP-2529,,Shionomisaki (Isade) Airfield,closed,33.4487,135.75518,220.0
JP-2530,,Ashiyasuashikura Helipad,heliport,35.63621,138.35149,4439.0
JP-2531,,Nirasaki Heliport,heliport,35.71043,138.44295,1188.0
JP-2532,,Yamanashi Prefectural General Hospital Heliport,heliport,35.67062,138.5504,
JP-2533,,Kariyama Heliport,heliport,33.61285,133.19167,682.0
JP-2534,,National Cerebral and Cardiovascular Center Heliport,heliport,34.77916,135.54117,
JP-2535,,Bansei Airfield,closed,31.43677,130.28963,15.0
JP-2536,,Jonohira Heliport,heliport,33.59367,133.46802,299.0
JP-2537,,Yasui Heliport,heliport,33.857189,133.058592,311.0
JP-2538,,Haraizawa Heliport,heliport,35.96823,138.2312,3520.0
JP-2539,,Chikamori Hospital Heliport,heliport,33.56456,133.54162,
JP-2540,,Kochi Health Sciences Center Heliport,heliport,33.53085,133.58729,58.0
JP-2541,,Kochi Medical Center Heliport,heliport,33.53143,133.58536,
JP-2542,,Suwa Central Hospital Heliport,heliport,35.99135,138.17652,
JP-2543,,Tatsuda Auxiliary Airfield,small_airport,35.15797,136.68484,3.0
JP-2544,,Onomichi Seaplane Base,seaplane_base,34.390869,133.282378,
JP-2545,,Setouchi Seaplanes Beppu Seaplane Base,seaplane_base,33.29861,131.50398,
JP-2546,,Yotsudanbara Airfield,closed,38.63565,141.03272,95.0
JP-2547,,Minamiyama Airfield,closed,38.66024,140.19909,869.0
JP-2548,,Mamurogawa Airfield,closed,38.85062,140.27211,394.0
JP-2549,,Ina Airfield,closed,35.8456,137.98661,2323.0
JP-2550,,Ina Interchange Heliport,heliport,35.86397,137.94303,2477.0
JP-2551,,Suwa Interchange Heliport,heliport,36.00474,138.12715,2526.0
JP-2552,,Hoshi General Hospital Heliport,heliport,37.4023,140.39281,
JP-2553,,Kumotoriyama Heliport,heliport,35.83989,138.94937,5732.0
JP-2554,,Kosuge Heliport,heliport,35.76363,138.94015,2448.0
JP-2555,,Tabayama Heliport,heliport,35.79457,138.90772,2205.0
JP-2556,,Gobo Heliport,heliport,33.8972,135.19229,49.0
JP-2557,,Ise Municipal General Hospital Heliport,heliport,34.48177,136.72784,
